"inputWord","inputType","output","actualOutput"
"jdpr;rpwg;ghdjhFk;.","Legacy Font Encoding","தனிச்சிறப்பானதாகும்.","தனிச்சிறப்பானதாகும்."
"nr.","Legacy Font Encoding","செ.","செ."
"rptQhdRe;juk;,","Legacy Font Encoding","சிவஞானசுந்தரம்இ","சிவஞானசுந்தரம்இ"
"kjpg;giu.","Legacy Font Encoding","மதிப்பரை.","மதிப்பரை."
"mk;kh","Legacy Font Encoding","அம்மா","அம்மா"
"(ftpijfs;)","Legacy Font Encoding","(கவிதைகள்)","(கவிதைகள்)"
"njhFg;ghrphpah;:","Legacy Font Encoding","தொகுப்பாசிரியர்:","தொகுப்பாசிரியர்:"
"jpUkiy","Legacy Font Encoding","திருமலை","திருமலை"
"Re;jh","Legacy Font Encoding","சுந்தா","சுந்தா"
"Monthly","en","Monthly","ஆழவொடல"
"English","Romanized Text Encoding","ஆங்கிலச்","நுபெடiளா"
"Educational","en","Educational","நுனரஉயவழையெட"
"and","en","and","யனெ"
"Literary","en","Literary","டுவைநசயசல"
"Magazine","en","Magazine","ஆயபயணiநெ"
"PRICE:","Romanized Text Encoding","ப்ரிஸ்:","Pசுஐஊநு:"
"Rs.","Legacy Font Encoding","சுள.","சுள."
"15","Legacy Font Encoding","15","15"
"/-","Legacy Font Encoding","/-","/-"
"Editor:","Romanized Text Encoding","எடிட்டர்:","நுனவைழச:"
"M.","Legacy Font Encoding","ஆ.","ஆ."
"Y.","Legacy Font Encoding","லு.","லு."
"M.","Legacy Font Encoding","ஆ.","ஆ."
"MEEADH","Romanized Text Encoding","மீலாத்","ஆநுநுயுனுர்"
"A","en","A","யு"
"13/3,","Legacy Font Encoding","13/3இ","13/3இ"
"MAHIR","Romanized Text Encoding","மாஹிர்","ஆயுர்ஐசு"
"MANZIL","en","MANZIL","ஆயுNணுஐடு"
"DUMBULU","Romanized Text Encoding","டும்புலு","னுருஆடீருடுரு"
"WAWA","en","WAWA","றுயுறுயு"
"HEMMATHAGAMA","Romanized Text Encoding","ஹெம்மாதகம","ர்நுஆஆயுவுர்யுபுயுஆயு"
"ahj;jpuh","Legacy Font Encoding","யாத்திரா","யாத்திரா"
"-","Legacy Font Encoding","-","-"
"2","Legacy Font Encoding","2","2"
"ftpijfSf;fhd","Legacy Font Encoding","கவிதைகளுக்கான","கவிதைகளுக்கான"
"fhyhz;bjo;","Legacy Font Encoding","காலாண்டிதழ்","காலாண்டிதழ்"
"Mrphpah;","Legacy Font Encoding","ஆசிரியர்","ஆசிரியர்"
":","Legacy Font Encoding",":",":"
"m\;u‹g;","Legacy Font Encoding","அஷ்ர‹ப்","அஷ்ர‹ப்"
"rp`hg;jPd;","Legacy Font Encoding","சிஹாப்தீன்","சிஹாப்தீன்"
"Vg;uy;","Legacy Font Encoding","ஏப்ரல்","ஏப்ரல்"
"2000","Romanized Text Encoding","௨௦௦௦","2000"
"njhlh;Gfs;:","Legacy Font Encoding","தொடர்புகள்:","தொடர்புகள்:"
"37,","Legacy Font Encoding","37இ","37இ"
"jd;fdj;jNuhl;","Legacy Font Encoding","தன்கனத்தரோட்","தன்கனத்தரோட்"
"khnghy,","Legacy Font Encoding","மாபொலஇ","மாபொலஇ"
"tj;jis.","Legacy Font Encoding","வத்தளை.","வத்தளை."
"gf;];:","Legacy Font Encoding","பக்ஸ்:","பக்ஸ்:"
"01-939239","Legacy Font Encoding","01-939239","01-939239"
"‘>yf;fpa","Legacy Font Encoding","‘இலக்கிய","‘இலக்கிய"
"cyfpy;","Legacy Font Encoding","உலகில்","உலகில்"
"rQ;rpiffs;","Legacy Font Encoding","சஞ்சிகைகள்","சஞ்சிகைகள்"
"vitAk;","Legacy Font Encoding","எவையும்","எவையும்"
">yhgj;Jf;fhfg;","Legacy Font Encoding","இலாபத்துக்காகப்","இலாபத்துக்காகப்"
"NghuhL","Legacy Font Encoding","போராடு","போராடு"
"td","Legacy Font Encoding","வன","வன"
"my;y,","Legacy Font Encoding","அல்லஇ","அல்லஇ"
">Ug;Gf;fhfNt","Legacy Font Encoding","இருப்புக்காகவே","இருப்புக்காகவே"
"NghuhL","Legacy Font Encoding","போராடு","போராடு"
"fpd;wd...’","Legacy Font Encoding","கின்றன...’","கின்றன...’"
"vd","Legacy Font Encoding","என","என"
"ahj;jpuh","Legacy Font Encoding","யாத்திரா","யாத்திரா"
"$wpf;nfhs;","Legacy Font Encoding","$றிக்கொள்","$றிக்கொள்"
"fpwJ.","Legacy Font Encoding","கிறது.","கிறது."
"ftpijia","Legacy Font Encoding","கவிதையை","கவிதையை"
"Nerpg;gth;fs;","Legacy Font Encoding","நேசிப்பவர்கள்","நேசிப்பவர்கள்"
"mtrpak;","Legacy Font Encoding","அவசியம்","அவசியம்"
"thrpf;f","Legacy Font Encoding","வாசிக்க","வாசிக்க"
"Ntz;ba","Legacy Font Encoding","வேண்டிய","வேண்டிய"
">jo;.","Legacy Font Encoding","இதழ்.","இதழ்."
"ngz;","Legacy Font Encoding","பெண்","பெண்"
"-","Legacy Font Encoding","-","-"
"3","Legacy Font Encoding","3","3"
"#hpah","Legacy Font Encoding","சூரியா","சூரியா"
"ngz;fs;","Legacy Font Encoding","பெண்கள்","பெண்கள்"
"mgptpUj;jp","Legacy Font Encoding","அபிவிருத்தி","அபிவிருத்தி"
"epiyaj;jpd;","Legacy Font Encoding","நிலையத்தின்","நிலையத்தின்"
"rQ;rpif.","Legacy Font Encoding","சஞ்சிகை.","சஞ்சிகை."
"nfsut","Legacy Font Encoding","கௌரவ","கௌரவ"
"Mrphpah;","Legacy Font Encoding","ஆசிரியர்","ஆசிரியர்"
":","Legacy Font Encoding",":",":"
"Ry;gpfh","Legacy Font Encoding","சுல்பிகா","சுல்பிகா"
">e;j","Legacy Font Encoding","இந்த","இந்த"
">jopd;","Legacy Font Encoding","இதழின்","இதழின்"
"rpwg;Gg;","Legacy Font Encoding","சிறப்புப்","சிறப்புப்"
"nghUshf","Legacy Font Encoding","பொருளாக","பொருளாக"
"”ngz;fis","Legacy Font Encoding","”பெண்களை","”பெண்களை"
"kPs","Legacy Font Encoding","மீள","மீள"
"ikag;","Legacy Font Encoding","மையப்","மையப்"
"gLj;Jk;","Legacy Font Encoding","படுத்தும்","படுத்தும்"
"Kaw;rpAk;","Legacy Font Encoding","முயற்சியும்","முயற்சியும்"
"ngz;fs;","Legacy Font Encoding","பெண்கள்","பெண்கள்"
">af;fKk;","Legacy Font Encoding","இயக்கமும்","இயக்கமும்"
"mikfpwJ“","Legacy Font Encoding","அமைகிறது“","அமைகிறது“"
">f;fUj;jpid","Legacy Font Encoding","இக்கருத்தினை","இக்கருத்தினை"
"Kd;","Legacy Font Encoding","முன்","முன்"
"itf;Fk;","Legacy Font Encoding","வைக்கும்","வைக்கும்"
"Nehf;FlNdNa","Legacy Font Encoding","நோக்குடனேயே","நோக்குடனேயே"
"ml;ilg;","Legacy Font Encoding","அட்டைப்","அட்டைப்"
"glk;","Legacy Font Encoding","படம்","படம்"
"mikf;fg;","Legacy Font Encoding","அமைக்கப்","அமைக்கப்"
"gl;Ls;sJ.","Legacy Font Encoding","பட்டுள்ளது.","பட்டுள்ளது."
"fl;Liu","Legacy Font Encoding","கட்டுரை","கட்டுரை"
"fSk;","Legacy Font Encoding","களும்","களும்"
"Vida","Romanized Text Encoding","விட","ஏனைய"
"tplaq;fSk;","Legacy Font Encoding","விடயங்களும்","விடயங்களும்"
">g;","Legacy Font Encoding","இப்","இப்"
"nghUisr;","Legacy Font Encoding","பொருளைச்","பொருளைச்"
"rhh;e;Nj","Legacy Font Encoding","சார்ந்தே","சார்ந்தே"
"Njh;e;njLf;;","Legacy Font Encoding","தேர்ந்தெடுக்;","தேர்ந்தெடுக்;"
"fg;gl;Ls;sd","Legacy Font Encoding","கப்பட்டுள்ளன","கப்பட்டுள்ளன"
"(Mrphpah;","Legacy Font Encoding","(ஆசிரியர்","(ஆசிரியர்"
"Fwpg;gpypUe;J)","Legacy Font Encoding","குறிப்பிலிருந்து)","குறிப்பிலிருந்து)"
"ehtyhrphpah;","Legacy Font Encoding","நாவலாசிரியர்","நாவலாசிரியர்"
"vd;w","Legacy Font Encoding","என்ற","என்ற"
"Kiwapy;","Legacy Font Encoding","முறையில்","முறையில்"
"Njtfhe;jdpd;","Legacy Font Encoding","தேவகாந்தனின்","தேவகாந்தனின்"
"vOj;jhw;wy;","Legacy Font Encoding","எழுத்தாற்றல்","எழுத்தாற்றல்"
"Fwpg;gplj;jf;fJ.","Legacy Font Encoding","குறிப்பிடத்தக்கது.","குறிப்பிடத்தக்கது."
">yq;ifiar;","Legacy Font Encoding","இலங்கையைச்","இலங்கையைச்"
"Nrh;e;j","Legacy Font Encoding","சேர்ந்த","சேர்ந்த"
"Fwpg;gplj;jf;f","Legacy Font Encoding","குறிப்பிடத்தக்க","குறிப்பிடத்தக்க"
"vOj;jhsuhf","Legacy Font Encoding","எழுத்தாளராக","எழுத்தாளராக"
"mth;","Legacy Font Encoding","அவர்","அவர்"
">Ue;jNghjpYk;,","Legacy Font Encoding","இருந்தபோதிலும்இ","இருந்தபோதிலும்இ"
">yq;if","Legacy Font Encoding","இலங்கை","இலங்கை"
"tpkh;rfh;fshy;,","Legacy Font Encoding","விமர்சகர்களால்இ","விமர்சகர்களால்இ"
"thrfh;fshy;","Legacy Font Encoding","வாசகர்களால்","வாசகர்களால்"
"mjpfk;","Legacy Font Encoding","அதிகம்","அதிகம்"
"Ngrg;glhj","Legacy Font Encoding","பேசப்படாத","பேசப்படாத"
"Xh;","Legacy Font Encoding","ஓர்","ஓர்"
"vOj;jhsuhfNt","Legacy Font Encoding","எழுத்தாளராகவே","எழுத்தாளராகவே"
"mth;","Legacy Font Encoding","அவர்","அவர்"
"tpsq;Ffpd;whh;.","Legacy Font Encoding","விளங்குகின்றார்.","விளங்குகின்றார்."
"fyhepjp","Legacy Font Encoding","கலாநிதி","கலாநிதி"
"nr.","Legacy Font Encoding","செ.","செ."
"Nahfuhrh","Legacy Font Encoding","யோகராசா","யோகராசா"
"khj;jpuk;","Legacy Font Encoding","மாத்திரம்","மாத்திரம்"
"Njtfhe;jdpd;","Legacy Font Encoding","தேவகாந்தனின்","தேவகாந்தனின்"
"fdTr;rpiw","Legacy Font Encoding","கனவுச்சிறை","கனவுச்சிறை"
"gw;wpa","Legacy Font Encoding","பற்றிய","பற்றிய"
"rpW","Legacy Font Encoding","சிறு","சிறு"
"Fwpg;nghd;iwj;","Legacy Font Encoding","குறிப்பொன்றைத்","குறிப்பொன்றைத்"
"jkJ","Legacy Font Encoding","தமது","தமது"
"fl;Liu","Legacy Font Encoding","கட்டுரை","கட்டுரை"
"nahd;wpy;","Legacy Font Encoding","யொன்றில்","யொன்றில்"
"Nrh;j;Js;shh;.","Legacy Font Encoding","சேர்த்துள்ளார்.","சேர்த்துள்ளார்."
"thndhyp","Romanized Text Encoding","தந்தியப்","வானொலி"
"mul;ilAk;","Legacy Font Encoding","அரட்டையும்","அரட்டையும்"
"mWitAk;","Legacy Font Encoding","அறுவையும்","அறுவையும்"
">g;NghJ","Legacy Font Encoding","இப்போது","இப்போது"
">yq;if","Legacy Font Encoding","இலங்கை","இலங்கை"
"thndhypNahL","Romanized Text Encoding","தந்தியபின்ஹல்","வானொலியோடு"
"jdpahh;","Legacy Font Encoding","தனியார்","தனியார்"
"thndhyp","Romanized Text Encoding","தந்தியப்","வானொலி"
"epiyaq;","Legacy Font Encoding","நிலையங்","நிலையங்"
"fSk;","Legacy Font Encoding","களும்","களும்"
"ehnshU","Legacy Font Encoding","நாளொரு","நாளொரு"
"miythpirAk;","Legacy Font Encoding","அலைவரிசையும்","அலைவரிசையும்"
